track_name,artist_name,artist_pop,artist_genres,album,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre_score,track_pop
We Belong Together,Mariah Carey,75,"['dance pop', 'pop', 'urban contemporary']",The Emancipation of Mimi,0.837,0.462,-7.89,0.0601,0.0339,0.0,0.09,0.762,139.986,201400,4,897.0,70
PERSIAN RUGS,PARTYNEXTDOOR,74,"['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",PARTYPACK,0.768,0.428,-8.156,0.0459,0.0489,0.000491,0.105,0.147,110.478,174307,4,754.0,65
Motivation,Normani,68,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'uk pop', 'urban contemporary']",Motivation,0.599,0.887,-3.967,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837,4,1227.0,72
Heartless,The Weeknd,91,"['canadian contemporary r&b', 'canadian pop', 'pop']",After Hours,0.537,0.746,-5.507,0.15,0.0236,1.01e-06,0.156,0.252,170.062,198267,4,608.0,77
Banger,11:11,43,"['alternative r&b', 'canadian contemporary r&b', 'indie r&b', 'pop r&b', 'r&b', 'trap soul']",Banger,0.651,0.654,-6.984,0.0353,0.236,0.00016,0.0863,0.581,77.003,143377,4,105.0,40
Two Ways,Trey Songz,69,"['dance pop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",Two Ways,0.679,0.463,-8.146,0.126,0.0485,0.0,0.114,0.286,160.054,201169,3,974.0,0
OTW,Khalid,84,"['pop', 'pop r&b']",OTW,0.652,0.678,-6.183,0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014,4,573.0,73
Like I Want You,Giveon,77,"['pop', 'r&b']",TAKE TIME,0.678,0.355,-7.757,0.0627,0.759,7.06e-05,0.114,0.438,119.772,260776,3,605.0,76
feel something,Bea Miller,69,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'modern rock', 'pop', 'post-teen pop', 'talent show']",feel something,0.74,0.415,-8.914,0.0707,0.242,0.000156,0.319,0.156,136.029,180161,4,1248.0,71
No Options,Justine Skye,59,"['alternative r&b', 'chill r&b', 'pop', 'pop r&b', 'post-teen pop', 'r&b']",No Options,0.409,0.419,-11.793,0.0803,0.114,1.08e-06,0.135,0.226,100.981,212685,3,765.0,27
HMU,Sevyn Streeter,59,"['alternative r&b', 'dance pop', 'hip pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap queen', 'urban contemporary']",HMU,0.755,0.704,-6.954,0.0488,0.372,7.65e-05,0.0804,0.553,81.988,153772,4,1063.0,52
Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),Dreamville,68,"['hip hop', 'rap', 'underground hip hop']",Revenge Of The Dreamers III,0.664,0.61,-6.432,0.339,0.145,0.0,0.097,0.472,76.024,284040,4,56.0,58
Float,6LACK,74,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",Float,0.852,0.48,-6.587,0.0635,0.146,0.0,0.0872,0.17,124.013,178973,4,147.0,0
Trip,Ella Mai,70,"['dance pop', 'pop', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']",Trip,0.717,0.605,-5.68,0.075,0.214,0.0,0.138,0.387,81.047,217118,4,1010.0,0
Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,75,"['indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']",Still Be Friends (feat. Tory Lanez & Tyga),0.803,0.759,-4.692,0.0494,0.00509,0.0,0.0921,0.284,104.0,213308,4,659.0,69
Fight for You,Rico Love,42,['pop r&b'],Even Kings Die,0.532,0.473,-5.934,0.0438,0.0756,7.83e-06,0.111,0.167,100.168,232852,4,14.0,40
Focus,H.E.R.,74,"['alternative r&b', 'dance pop', 'pop', 'r&b']",H.E.R.,0.414,0.314,-12.943,0.0548,0.25,1.47e-05,0.117,0.09,84.993,200133,4,926.0,64
Smile (with The Weeknd),Juice WRLD,88,"['chicago rap', 'melodic rap']",Legends Never Die,0.694,0.685,-6.535,0.133,0.224,0.0,0.124,0.306,158.831,196180,4,15.0,73
Love Galore,SZA,82,"['pop', 'r&b']",Love Galore,0.795,0.594,-6.2,0.0747,0.111,0.0,0.162,0.409,135.002,275080,4,605.0,0
Issues,Terrace Martin,58,"['alternative r&b', 'indie soul']",Impedance,0.645,0.459,-7.834,0.0471,0.321,0.0,0.325,0.471,90.004,205474,4,29.0,23
Make Me Feel (feat. Rick Ross & Ari Lennox),Skip Marley,57,['modern reggae'],Make Me Feel,0.607,0.812,-4.314,0.274,0.0834,1.43e-05,0.169,0.676,95.021,192285,4,6.0,43
Hard Place,H.E.R.,74,"['alternative r&b', 'dance pop', 'pop', 'r&b']",I Used To Know Her - Part 2 - EP,0.614,0.719,-4.694,0.0955,0.179,1.72e-05,0.163,0.34,160.075,271733,4,926.0,0
Comeback (feat. Tory Lanez and 30 Roc),JoJo,62,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'uk pop', 'urban contemporary']",good to know,0.676,0.537,-7.678,0.0841,0.0746,0.000122,0.108,0.512,122.998,175252,4,1307.0,1
Fashion,Jacob Latimore,43,"['pop r&b', 'r&b']",Fashion,0.719,0.575,-5.6,0.152,0.124,0.0,0.11,0.523,163.93,126037,4,60.0,22
BRB,Mahalia,62,"['alternative r&b', 'indie anthem-folk', 'pop', 'r&b', 'uk contemporary r&b']",Isolation Tapes,0.757,0.545,-7.312,0.0512,0.292,4.76e-05,0.102,0.568,79.949,210227,4,633.0,43
1894,Amber Mark,58,"['alternative r&b', 'indie r&b', 'indie soul', 'nyc pop', 'r&b']",1894,0.865,0.764,-6.269,0.0608,0.118,0.0028,0.107,0.838,82.502,179183,4,92.0,38
NOT TOO DEEP (feat. 6LACK),India Shawn,42,"['alternative r&b', 'chill r&b', 'indie r&b']",NOT TOO DEEP (feat. 6LACK),0.631,0.352,-9.991,0.064,0.334,1.04e-05,0.117,0.316,104.939,288412,4,39.0,39
COFFEE,Kelly Rowland,65,"['atl hip hop', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",COFFEE,0.857,0.69,-4.474,0.0437,0.0415,0.0,0.0942,0.799,121.09,130686,4,1171.0,51
Falling (Summer Walker Remix),Trevor Daniel,66,"['alternative r&b', 'melodic rap', 'pop', 'pop rap']",Falling (Summer Walker Remix),0.691,0.573,-4.669,0.0344,0.169,0.0,0.076,0.267,127.085,173592,4,654.0,0
Calm Down (Bittersweet) [feat. Summer Walker],A Boogie Wit da Hoodie,80,"['melodic rap', 'rap', 'trap']",Artist 2.0,0.579,0.612,-4.685,0.111,0.221,0.0,0.108,0.425,133.366,183703,4,53.0,49
Vibe (If I Back It Up),Cookiee Kawaii,53,"['escape room', 'viral rap']",Vibe (If I Back It Up),0.754,0.568,-8.719,0.344,0.0635,0.00932,0.118,0.175,159.947,83940,4,11.0,54
Comfortable,Savannah Cristina,40,"['alternative r&b', 'chill r&b', 'high vibe', 'indie r&b', 'pop r&b']",Comfortable,0.693,0.426,-9.634,0.224,0.5,1.42e-06,0.759,0.167,120.018,166664,4,57.0,28
Don't Cry (feat. Trevor Jackson),ADÉ,33,[],Don't Cry (feat. Trevor Jackson),0.821,0.629,-5.762,0.0894,0.41,0.0,0.11,0.767,95.038,184055,4,0.0,26
Slow Down (with H.E.R.),Skip Marley,57,['modern reggae'],Slow Down (with H.E.R.),0.683,0.715,-6.024,0.0789,0.0409,1.72e-06,0.0935,0.77,99.989,195067,4,6.0,6
"Safety 2020 (feat. Chris Brown, Afro B & DJ Snake)",GASHI,60,"['pop rap', 'trap soul']","Safety 2020 (feat. Chris Brown, Afro B & DJ Snake)",0.701,0.811,-5.096,0.0353,0.0311,0.0204,0.082,0.743,109.027,239717,4,67.0,55
BREAK MY SOUL,Beyoncé,81,"['dance pop', 'pop', 'r&b']",BREAK MY SOUL,0.697,0.878,-5.142,0.0805,0.0438,1.04e-05,0.262,0.871,115.001,278281,4,906.0,0
Ubumnandi (feat. Nia Pearl & MDU a.k.a TRP),Kabza De Small,59,"['afro soul', 'amapiano', 'south african pop']",KOA II Part 1,0.819,0.811,-7.423,0.0427,0.11,0.134,0.0552,0.308,111.982,384894,4,6.0,54
Falling Back,Drake,94,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","Honestly, Nevermind",0.718,0.758,-8.29,0.0703,0.238,0.00653,0.11,0.349,118.989,266179,4,107.0,84
Giving Up,TSHA,53,['uk house'],Giving Up,0.377,0.951,-4.015,0.0482,0.0279,0.253,0.129,0.298,133.931,203751,4,4.0,56
Ferrari,James Hype,69,"['dance pop', 'deep groove house', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",Ferrari,0.844,0.688,-7.879,0.049,0.0129,5.39e-05,0.0492,0.695,124.992,185662,4,641.0,53
LOW,Oliver Heldens,68,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",LOW,0.678,0.807,-5.965,0.0383,0.00155,0.00284,0.292,0.271,126.024,203288,4,689.0,64
21 Reasons (feat. Ella Henderson),Nathan Dawe,66,"['dance pop', 'house', 'pop dance', 'tropical house', 'uk dance', 'uk pop']",21 Reasons (feat. Ella Henderson),0.621,0.785,-4.499,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,155253,4,698.0,83
Afraid To Feel,LF SYSTEM,60,[],Afraid To Feel,0.578,0.912,-3.929,0.114,0.0166,0.00362,0.273,0.68,127.87,177525,4,0.0,78
On Repeat,Robin Schulz,77,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",On Repeat,0.609,0.801,-8.483,0.0694,0.0246,0.00255,0.37,0.202,122.958,190217,4,1139.0,75
365 (Thr33 6ix 5ive),HoneyLuv,44,[],365 (Thr33 6ix 5ive),0.788,0.96,-4.684,0.0499,0.00629,0.00673,0.0878,0.8,123.99,151284,4,0.0,61
Deep Down (feat. Never Dull),Alok,77,"['electro house', 'pop nacional', 'slap house']",Deep Down (feat. Never Dull),0.687,0.818,-4.221,0.0778,0.0112,0.0,0.248,0.886,125.952,165753,4,57.0,66
Do It Better (feat. Zoe Wees),Felix Jaehn,73,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'pop rap', 'tropical house']",Do It Better (feat. Zoe Wees),0.677,0.804,-5.337,0.0677,0.0818,1.92e-05,0.158,0.41,122.111,170046,4,1244.0,76
Potion (with Dua Lipa & Young Thug),Calvin Harris,84,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop rap', 'progressive house', 'uk dance']",Potion (with Dua Lipa & Young Thug),0.824,0.697,-4.869,0.0473,0.158,4.11e-05,0.077,0.757,99.988,214460,4,1141.0,88
Lonely Heart,Jax Jones,75,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance', 'uk pop']",Lonely Heart,0.786,0.733,-4.283,0.0337,0.0664,0.0,0.0564,0.81,123.973,167527,4,1465.0,70
Kernkraft 400 (A Better Day),Topic,73,"['dance pop', 'edm', 'electro house', 'german dance', 'pop dance', 'pop edm', 'tropical house']",Kernkraft 400 (A Better Day),0.623,0.727,-5.57,0.0562,0.184,2.02e-05,0.309,0.4,125.975,165800,4,633.0,62
Heaven Takes You Home (feat. Connie Constance),Swedish House Mafia,74,"['edm', 'pop', 'pop dance', 'progressive electro house']",Paradise Again,0.665,0.738,-5.931,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,214071,4,763.0,82
Massive,Drake,94,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","Honestly, Nevermind",0.499,0.671,-6.774,0.0561,0.114,0.0169,0.148,0.0557,124.994,336924,3,107.0,81
About Damn Time - Purple Disco Machine Remix,Lizzo,80,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",About Damn Time (Purple Disco Machine Remix),0.8,0.771,-6.638,0.123,0.0531,0.0,0.229,0.886,118.991,218476,4,879.0,69
Better,Sonny Fodera,64,"['dance pop', 'deep groove house', 'house', 'pop dance', 'tropical house', 'uk dance']",Better,0.593,0.857,-7.088,0.046,0.000429,0.143,0.192,0.313,123.993,213299,4,544.0,61
Highest Building (feat. Oklou),Flume,72,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",Palaces,0.414,0.68,-3.328,0.0454,0.414,8.13e-05,0.0948,0.51,74.203,216818,4,110.0,68
Summer In New York,Sofi Tukker,68,['edm'],WET TENNIS,0.706,0.77,-6.224,0.0653,0.397,1.84e-05,0.209,0.967,117.075,158549,4,97.0,72
Something Real,Alison Wonderland,58,"['aussietronica', 'edm', 'electra', 'electro house', 'electronic trap', 'electropop', 'escape room', 'indietronica']",Something Real,0.519,0.61,-10.808,0.0608,0.458,0.151,0.191,0.184,119.919,229213,3,254.0,23
Words (feat. Zara Larsson),Alesso,75,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",Words (feat. Zara Larsson),0.739,0.586,-5.079,0.0472,0.0245,0.000252,0.308,0.444,124.026,142677,4,1177.0,82
Ritmo,Raffa Fl,58,['italian tech house'],Ritmo,0.484,0.858,-5.679,0.0917,0.00094,0.00216,0.372,0.604,115.684,183871,4,4.0,76
He Goes Down,Rain Radio,56,[],He Goes Down,0.782,0.897,-5.147,0.141,0.0311,0.0104,0.357,0.572,124.023,158710,4,0.0,51
The Fall,The Chainsmokers,80,"['edm', 'electropop', 'pop', 'pop dance', 'tropical house']",So Far So Good (+ The Fall),0.664,0.939,-4.699,0.0354,0.011,0.0142,0.167,0.285,121.979,196022,4,901.0,73
Belly Dancer,Imanbek,75,"['dance pop', 'edm', 'electro house', 'pop dance', 'slap house', 'tropical house']",Belly Dancer,0.845,0.797,-4.984,0.139,0.0582,5.57e-06,0.167,0.422,121.985,151475,4,625.0,86
In Chicago,John Summit,65,"['edm', 'electro house', 'house', 'pop dance']",In Chicago,0.73,0.849,-6.899,0.0378,0.00172,0.82,0.159,0.688,125.99,186687,4,278.0,63
Savage,Tiësto,82,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",Savage,0.694,0.7,-5.53,0.0488,0.191,0.0,0.0719,0.261,127.965,167500,4,1202.0,73
Escape (feat. Hayla),Kx5,58,"['edm', 'pop dance']",Escape (feat. Hayla),0.66,0.799,-6.934,0.0719,0.179,0.000364,0.701,0.148,126.08,240445,4,191.0,76
Stay the Night,Sigala,73,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk pop']",Stay the Night,0.636,0.936,-2.65,0.0729,0.177,0.0,0.0879,0.415,124.034,171955,4,1335.0,75
Questions,Lost Frequencies,77,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",Questions,0.599,0.713,-7.008,0.0542,0.405,2.53e-05,0.266,0.518,123.962,177157,4,831.0,77
Chromatic,Anti Up,45,"['bass house', 'edm', 'electro house']",Chromatic,0.607,0.914,-5.02,0.0547,3.8e-05,0.162,0.165,0.781,128.032,202524,4,152.0,59
Sete,BLOND:ISH,51,"['deep disco house', 'organic house']",Sete,0.736,0.827,-3.902,0.0643,0.0199,0.00828,0.351,0.814,125.008,209760,4,5.0,65
Till The End - Jonas Blue & Sam Feldt Present Endless Summer,Jonas Blue,74,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk pop']",Till The End (Jonas Blue & Sam Feldt Present Endless Summer),0.522,0.918,-6.391,0.0416,0.00644,0.0023,0.163,0.251,126.053,188571,4,1315.0,63
Move It,Valentino Khan,58,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'moombahton', 'pop dance']",Move It,0.796,0.894,-1.883,0.0502,0.000671,0.859,0.0685,0.619,127.009,201260,4,269.0,65
Drag Me Out,Kah-Lo,54,['nigerian pop'],Drag Me Out,0.879,0.769,-3.59,0.0859,0.0285,0.00171,0.116,0.751,120.023,139616,4,4.0,62
If We’ll Ever Be Remembered,Martin Garrix,76,"['dance pop', 'dutch edm', 'edm', 'pop', 'pop dance', 'progressive house', 'tropical house']",If We’ll Ever Be Remembered,0.502,0.554,-5.788,0.0317,0.0353,0.0,0.62,0.512,125.786,210506,4,1148.0,62
LET’S DO IT AGAIN - Radio Edit,Jamie xx,59,"['electronica', 'future garage', 'new rave']",LET’S DO IT AGAIN,0.66,0.837,-7.415,0.0294,0.242,0.876,0.0704,0.302,123.991,225495,4,10.0,65
EYES,The Blaze,61,['new french touch'],EYES,0.818,0.433,-10.853,0.0702,0.175,0.00413,0.124,0.119,119.993,212080,4,2.0,64
GOOD TIMES,Jungle,66,"['indie soul', 'uk contemporary r&b']",GOOD TIMES / PROBLEMZ,0.627,0.947,-4.414,0.0595,0.0871,0.0203,0.328,0.654,133.018,181312,4,13.0,67
go - goddard. Remix,Cat Burns,68,"['pop', 'uk pop']",go (goddard. Remix),0.728,0.689,-6.601,0.13,0.222,6.14e-05,0.107,0.0473,89.973,192514,4,726.0,78
Looking at Your Pager,KH,42,['uk house'],Looking at Your Pager,0.708,0.872,-6.719,0.0336,0.236,0.0661,0.108,0.742,140.063,174417,4,4.0,60
Wasteland,Moore Kismet,45,"['dubstep', 'future bass', 'gaming dubstep', 'vapor twitch']",Wasteland,0.563,0.836,-3.901,0.0903,0.108,0.0,0.243,0.657,141.923,183424,4,19.0,56
Alive (with Calle Lehmann),Gryffin,70,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",Alive (with Calle Lehmann),0.627,0.869,-3.966,0.0335,0.00527,5.3e-05,0.104,0.44,124.962,222830,4,1129.0,65
We Will Meet Again,San Holo,59,"['edm', 'electronic trap', 'electropop', 'future bass', 'pop dance', 'pop edm', 'vapor twitch']",We Will Meet Again,0.401,0.786,-6.455,0.055,0.367,0.0065,0.134,0.264,134.87,201199,4,294.0,61
Mine O' Mine,Aluna,61,"['edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",Mine O' Mine,0.68,0.842,-6.748,0.0331,0.00205,0.00152,0.334,0.222,128.015,193939,4,367.0,60
Crazy What Love Can Do,David Guetta,85,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",Crazy What Love Can Do,0.601,0.713,-3.758,0.0449,0.0282,0.0,0.158,0.464,122.872,169756,4,1121.0,86
The Calling,Tchami,61,"['bass house', 'deep groove house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive house']",The Calling,0.748,0.873,-6.301,0.0627,0.00867,0.151,0.244,0.348,124.995,197760,4,317.0,62
I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),Oliver Heldens,68,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),0.686,0.892,-3.186,0.0498,0.0577,7.11e-06,0.0838,0.752,126.03,157206,4,689.0,73
LIGHTWAVES,Benny Benassi,63,"['edm', 'electro house', 'pop dance']",LIGHTWAVES,0.647,0.908,-5.606,0.0324,0.0363,2.48e-06,0.075,0.163,125.953,141453,4,239.0,60
Come Around Again,Armin van Buuren,72,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",Come Around Again,0.589,0.912,-3.878,0.0766,0.0366,0.0,0.0752,0.426,123.946,169108,4,212.0,68
Waterfall,Disclosure,73,"['edm', 'house', 'pop', 'uk dance']",Waterfall,0.691,0.733,-6.887,0.0572,0.0212,5.61e-05,0.0894,0.834,128.038,232120,4,714.0,71
Teardrops (feat. Majid Jordan),MK,64,"['dance pop', 'deep groove house', 'house', 'pop dance', 'tropical house']",Teardrops (feat. Majid Jordan),0.603,0.899,-4.784,0.0288,0.00113,0.00647,0.0782,0.705,125.001,170982,4,525.0,65
Let Me Take You,CID,56,"['bass house', 'deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'progressive house']",Let Me Take You,0.874,0.908,-3.573,0.0593,0.00839,0.0891,0.343,0.905,125.981,154762,4,313.0,55
No One Dies From Love,Tove Lo,73,"['dance pop', 'electropop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop', 'uk pop']",No One Dies From Love,0.652,0.801,-6.632,0.0576,0.0717,1.22e-06,0.264,0.346,121.099,186018,4,1124.0,77
Need U - Spotify Singles,Sonny Fodera,64,"['dance pop', 'deep groove house', 'house', 'pop dance', 'tropical house', 'uk dance']",Need U - Spotify Singles,0.745,0.772,-5.161,0.0497,0.0642,1.69e-06,0.23,0.788,121.98,154018,4,544.0,60
Love Letter (feat. The Knocks),ODESZA,68,"['chillwave', 'ninja']",Love Letter (feat. The Knocks),0.635,0.835,-2.876,0.0589,0.0948,0.0119,0.285,0.216,109.987,253122,4,6.0,63
Happy Music,Supershy,47,['indie soul'],Happy Music / Something on My Mind,0.777,0.738,-5.861,0.0352,0.0411,0.37,0.0265,0.887,123.991,232625,4,9.0,65
"Baby, We're Ascending",HAAi,50,"['australian experimental', 'electronica', 'float house']","Baby, We're Ascending",0.429,0.811,-7.91,0.0468,0.00145,0.13,0.502,0.101,139.962,387160,4,10.0,50
Where you are (feat. WILLOW),PinkPantheress,69,['russian plugg'],Where you are (feat. WILLOW),0.689,0.872,-4.786,0.0477,0.0965,0.000498,0.117,0.362,134.994,153706,4,2.0,71
Talk (with Royal & The Serpent),Louis The Child,64,"['edm', 'electro house', 'electropop', 'pop', 'pop dance', 'tropical house']",To Believe - EP,0.76,0.707,-5.48,0.0313,0.0345,0.00617,0.115,0.374,123.98,192929,4,949.0,43
Shivering (feat. Spiritbox),ILLENIUM,71,"['edm', 'melodic dubstep', 'pop', 'pop dance', 'tropical house']",Shivering (feat. Spiritbox),0.428,0.907,-3.063,0.163,0.00594,1.71e-06,0.129,0.244,149.955,300917,4,831.0,67
INTO THE UNKNOWN,Hardwell,64,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",INTO THE UNKNOWN,0.457,0.954,-8.58,0.107,0.00127,0.778,0.297,0.0273,127.969,238125,3,656.0,56
Consciousness,Anyma,53,[],Consciousness,0.596,0.837,-5.983,0.0488,0.0775,0.806,0.297,0.0954,125.93,274552,3,0.0,62
Horizon,Skrillex,74,"['brostep', 'complextro', 'edm', 'electro']",Closer,0.545,0.816,-4.688,0.0652,0.0205,0.897,0.104,0.194,172.021,321480,4,117.0,54
It's A Killa,FISHER,65,['australian house'],It's A Killa,0.78,0.914,-5.283,0.0435,0.00356,0.00701,0.151,0.81,125.986,200028,4,2.0,65
Let You Go,Diplo,78,"['edm', 'electro house', 'house', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house']",Diplo,0.584,0.955,-4.197,0.0507,0.101,0.00243,0.092,0.486,128.04,234375,4,924.0,63
Under The Sun,Franky Wah,51,"['house', 'uk dance', 'uk house']",Under The Sun,0.633,0.916,-6.699,0.0357,0.0127,0.35,0.13,0.095,121.99,208375,4,62.0,61
Universal Consciousness,Charlotte de Witte,55,"['belgian techno', 'electra']",Universal Consciousness EP,0.738,0.91,-8.938,0.107,0.00118,0.874,0.0939,0.124,137.022,400625,4,10.0,62
Firefly,Shygirl,57,"['art pop', 'dance pop', 'electra', 'electropop', 'escape room', 'grimewave', 'hyperpop', 'pop']",Firefly,0.681,0.6,-8.616,0.0397,0.0014,0.00162,0.114,0.641,140.981,198625,4,970.0,61
My Paradise,Jamie Jones,52,"['deep disco house', 'deep house', 'house', 'minimal techno', 'tech house', 'uk tech house']",My Paradise,0.749,0.74,-8.528,0.0313,0.0005,0.154,0.112,0.887,128.012,211029,4,55.0,62
Rizzla,The Martinez Brothers,52,['minimal tech house'],Rizzla,0.763,0.806,-6.204,0.0498,0.0043,0.0,0.0776,0.791,129.043,217749,4,2.0,57
Burn This House,J. Worra,52,"['bass house', 'deep groove house', 'edm', 'electro house', 'house']",Burn This House,0.745,0.873,-7.619,0.0448,0.0367,0.298,0.315,0.718,125.982,215303,4,204.0,51
Love Is A State Of Mind (feat. Ramona Renea),Honey Dijon,44,"['deep house', 'vocal house']",Love Is A State Of Mind (feat. Ramona Renea),0.868,0.772,-7.053,0.0929,0.0117,0.00173,0.0592,0.652,124.994,193860,4,8.0,34
No Excuses,Bru-C,64,['nottingham hip hop'],No Excuses,0.678,0.732,-5.696,0.0465,0.105,1.56e-05,0.306,0.337,87.495,222453,4,2.0,71
Loved By U,TOKiMONSTA,54,"['chillwave', 'electra', 'electronica', 'future bass', 'vapor twitch', 'wonky']",Loved By U,0.58,0.895,-5.224,0.0396,0.099,0.0117,0.0911,0.356,116.953,207813,4,32.0,59
I Go - DJ Koze Remix,Peggy Gou,59,"['electra', 'float house']",I Go (Remixes),0.822,0.551,-9.871,0.062,0.0498,0.26,0.217,0.642,123.989,329996,4,11.0,57
Salvation,Maur,51,"['deep groove house', 'house', 'pop dance', 'uk dance']",Salvation,0.564,0.868,-6.839,0.0433,0.0012,6.12e-05,0.212,0.272,125.045,187320,4,165.0,60
Love You Back,Madeon,57,"['complextro', 'edm', 'electro house', 'electropop', 'filter house', 'nantes indie', 'pop dance']",Love You Back,0.511,0.718,-7.46,0.0367,0.00454,9.61e-05,0.0913,0.274,106.016,214104,4,321.0,62
Drive Away,Krewella,58,"['dance pop', 'edm', 'electra', 'electro house', 'electropop', 'melodic dubstep', 'pop dance']",The Body Never Lies,0.502,0.874,-3.742,0.203,0.0543,1.27e-06,0.426,0.392,141.776,240000,4,624.0,56
Madness,Frank Walker,57,"['edm', 'electro house', 'pop dance', 'pop edm', 'tropical house']",Madness,0.721,0.696,-5.79,0.0459,0.0456,0.0,0.239,0.247,110.045,178909,4,328.0,62
Time to Groove (feat. Nonô),Majestic,65,"['house', 'pop dance', 'uk dance']",Time to Groove (feat. Nonô),0.624,0.94,-3.671,0.163,0.000983,0.00409,0.313,0.882,128.014,146849,4,152.0,65
You Got The Love (feat. Jules Buckley & The Heritage Orchestra) - Tiësto Remix,Pete Tong,54,"['disco house', 'vocal house']",You Got The Love (feat. Jules Buckley & The Heritage Orchestra) [Tiësto Remix],0.566,0.821,-3.195,0.103,0.0398,0.0,0.0842,0.257,126.097,186190,4,8.0,65
Clap Your Hands,Kungs,70,"['edm', 'pop dance', 'tropical house']",Clap Your Hands,0.878,0.875,-4.923,0.0658,0.0507,3.42e-05,0.356,0.84,124.006,189880,4,269.0,79
We Don’t Need - Club Edit,Piero Pirupa,50,"['deep groove house', 'disco house', 'funky tech house', 'house', 'italian tech house']",We Don’t Need (Club Edit),0.729,0.811,-6.829,0.0307,0.00473,0.0354,0.644,0.399,124.997,158463,4,63.0,63
Say It Again,Will Sparks,59,"['big room', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance']",Say It Again,0.635,0.983,-6.252,0.0516,0.199,0.852,0.419,0.035,132.004,207273,4,252.0,60
Sinner,LP Giobbi,59,"['edm', 'electro house', 'house', 'pop dance']",Sinner,0.721,0.78,-6.935,0.0403,0.0455,0.083,0.138,0.725,126.974,238357,4,278.0,61
Rainfall (Praise You),Tom Santa,56,[],Rainfall (Praise You),0.767,0.862,-5.464,0.0606,0.14,0.0092,0.252,0.509,128.039,166570,4,0.0,76
Speed Trials On Acid (feat. Dan Diamond),Carl Cox,53,"['house', 'schranz', 'tech house', 'uk tech house']",Speed Trials On Acid (feat. Dan Diamond),0.598,0.962,-8.118,0.0714,0.0213,0.00278,0.0872,0.88,132.015,203372,4,48.0,52
words,piri,49,[],words,0.725,0.957,-4.699,0.0502,0.0599,0.00473,0.0869,0.678,134.026,189960,4,0.0,59
